id_contrato,municipio_execucao,secretaria_responsavel,status_obra,orcamento_inicial_reais,valor_aditivos_reais,dias_de_atraso,percentual_conclusao
CT-2022-7297,Aracaju,Segurança,Concluída,1111809.55,603.14,0,100.0
CT-2022-7298,Aracaju,Saúde,Paralisada,9734649.61,26644871.78,1564,43.9
CT-2022-7299,Estância,Saúde,Atrasada,676845.4,136964.53,240,44.0
CT-2022-7300,Barra dos Coqueiros,Infraestrutura,Concluída,2977142.4,0.0,0,100.0
CT-2022-7301,Nossa Senhora do Socorro,Educação,Concluída,1999225.17,0.0,0,100.0
CT-2022-7302,Aracaju,Cultura e Esporte,Paralisada,1417006.24,420569.52,235,50.9
CT-2022-7303,Lagarto,Cultura e Esporte,Atrasada,2199088.87,785211.46,334,47.2
CT-2022-7304,São Cristóvão,Segurança,Em Andamento,530982.52,0.0,0,73.7
CT-2022-7305,Aracaju,Saúde,Paralisada,1834315.88,3993101.82,1080,34.6
CT-2022-7306,Lagarto,Segurança,Em Andamento,7027523.23,0.0,0,57.7
CT-2022-7307,Aracaju,Infraestrutura,Em Andamento,647553.54,0.0,0,22.3
CT-2022-7308,Nossa Senhora do Socorro,Segurança,Em Andamento,2620503.84,0.0,0,45.2
CT-2022-7309,Aracaju,Educação,Concluída,4704941.59,0.0,0,100.0
CT-2022-7310,Aracaju,Saúde,Paralisada,5288512.51,17280059.35,1584,48.7
CT-2022-7311,Aracaju,Cultura e Esporte,Concluída,720183.87,0.0,0,100.0
CT-2022-7312,Aracaju,Cultura e Esporte,Concluída,4189034.74,0.0,0,100.0
CT-2022-7313,Estância,Cultura e Esporte,Atrasada,4456434.25,1497212.08,111,65.0
CT-2022-7314,Aracaju,Segurança,Concluída,2523970.99,177263.16,0,100.0
CT-2022-7315,Aracaju,Cultura e Esporte,Em Andamento,1801480.16,0.0,0,64.7
CT-2022-7316,Tobias Barreto,Saúde,Em Andamento,340726.8,0.0,0,42.9
CT-2022-7317,Estância,Infraestrutura,Atrasada,175353.67,28761.19,102,41.4
CT-2022-7318,São Cristóvão,Segurança,Em Andamento,2772222.9,0.0,0,73.2
CT-2022-7319,Lagarto,Segurança,Concluída,1494739.29,0.0,0,100.0
CT-2022-7320,Itabaiana,Saúde,Paralisada,1136754.81,127813.8,171,50.0
CT-2022-7321,Itabaiana,Educação,Concluída,514093.18,0.0,0,100.0
CT-2022-7322,Nossa Senhora do Socorro,Educação,Concluída,8250175.07,0.0,0,100.0
CT-2022-7323,Aracaju,Infraestrutura,Concluída,754592.77,0.0,0,100.0
CT-2022-7324,Lagarto,Saúde,Concluída,3400952.25,0.0,0,100.0
CT-2022-7325,Nossa Senhora do Socorro,Infraestrutura,Concluída,268900.74,0.0,0,100.0
CT-2022-7326,Aracaju,Educação,Em Andamento,3366351.67,0.0,0,8.4
CT-2022-7327,Aracaju,Cultura e Esporte,Paralisada,3328733.48,1582240.86,746,36.9
CT-2022-7328,São Cristóvão,Segurança,Paralisada,7247770.79,3421697.18,529,32.3
CT-2022-7329,São Cristóvão,Cultura e Esporte,Atrasada,2841833.72,482912.3,61,45.5
CT-2022-7330,Nossa Senhora do Socorro,Educação,Em Andamento,227007.77,0.0,0,74.6
CT-2022-7331,Nossa Senhora do Socorro,Infraestrutura,Paralisada,9706003.92,3574548.12,859,10.6
CT-2022-7332,Aracaju,Educação,Em Andamento,461036.26,0.0,0,47.2
CT-2022-7333,Aracaju,Cultura e Esporte,Concluída,971659.43,0.0,0,100.0
CT-2022-7334,Lagarto,Saúde,Concluída,4230688.55,0.0,0,100.0
CT-2022-7335,São Cristóvão,Saúde,Paralisada,3785569.0,8377573.26,1261,54.9
CT-2022-7336,Nossa Senhora do Socorro,Infraestrutura,Atrasada,3987508.17,1520310.19,116,63.4
CT-2022-7337,Estância,Infraestrutura,Atrasada,1782040.33,448601.91,105,67.6
CT-2022-7338,Barra dos Coqueiros,Segurança,Concluída,1591546.02,197979.73,0,100.0
CT-2022-7339,Estância,Cultura e Esporte,Concluída,2814742.28,0.0,0,100.0
CT-2022-7340,Barra dos Coqueiros,Infraestrutura,Paralisada,1104552.71,168617.38,727,29.6
CT-2022-7341,Barra dos Coqueiros,Infraestrutura,Atrasada,810928.13,294350.69,254,40.5
CT-2022-7342,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,669555.77,0.0,0,79.6
CT-2022-7343,Aracaju,Segurança,Em Andamento,1609298.67,0.0,0,7.2
CT-2022-7344,Aracaju,Segurança,Em Andamento,6976234.38,0.0,0,46.1
CT-2022-7345,Itabaiana,Educação,Concluída,7908073.38,104352.48,0,100.0
CT-2022-7346,Aracaju,Cultura e Esporte,Concluída,6839380.92,491458.01,0,100.0
CT-2022-7347,Lagarto,Saúde,Concluída,834883.62,0.0,0,100.0
CT-2022-7348,Aracaju,Saúde,Paralisada,2853378.82,8262822.6,889,9.4
CT-2022-7349,Itabaiana,Saúde,Em Andamento,3305562.66,0.0,0,65.4
CT-2022-7350,Aracaju,Cultura e Esporte,Atrasada,2006845.47,626759.44,143,51.3
CT-2022-7351,Itabaiana,Cultura e Esporte,Concluída,2685358.78,19307.13,0,100.0
CT-2022-7352,Itabaiana,Segurança,Paralisada,551370.98,299063.98,776,13.4
CT-2022-7353,Aracaju,Educação,Paralisada,7028215.29,1729868.76,756,70.1
CT-2022-7354,Itabaiana,Educação,Concluída,584369.61,0.0,0,100.0
CT-2022-7355,Aracaju,Segurança,Em Andamento,5549897.41,0.0,0,67.4
CT-2022-7356,Lagarto,Cultura e Esporte,Em Andamento,310567.39,0.0,0,40.5
CT-2022-7357,São Cristóvão,Cultura e Esporte,Em Andamento,1692455.92,0.0,0,76.5
CT-2022-7358,Tobias Barreto,Cultura e Esporte,Concluída,800701.94,115660.63,0,100.0
CT-2022-7359,Nossa Senhora do Socorro,Saúde,Paralisada,669715.68,1302553.22,1410,35.1
CT-2022-7360,Aracaju,Segurança,Concluída,3513337.4,0.0,0,100.0
CT-2022-7361,Aracaju,Cultura e Esporte,Em Andamento,6724721.96,0.0,0,58.7
CT-2022-7362,Aracaju,Segurança,Concluída,4835323.79,0.0,0,100.0
CT-2022-7363,Nossa Senhora do Socorro,Educação,Em Andamento,1181536.31,0.0,0,31.0
CT-2022-7364,Tobias Barreto,Saúde,Em Andamento,2955445.71,0.0,0,65.0
CT-2022-7365,Nossa Senhora do Socorro,Educação,Concluída,1196986.45,0.0,0,100.0
CT-2022-7366,Itabaiana,Segurança,Em Andamento,434936.69,0.0,0,78.4
CT-2022-7367,Itabaiana,Educação,Em Andamento,521894.15,0.0,0,5.9
CT-2022-7368,Aracaju,Infraestrutura,Atrasada,720682.92,78349.51,351,25.2
CT-2022-7369,Itabaiana,Segurança,Concluída,3393570.55,0.0,0,100.0
CT-2022-7370,Aracaju,Segurança,Em Andamento,581709.91,0.0,0,78.2
CT-2022-7371,Estância,Segurança,Concluída,2722339.36,47593.73,0,100.0
CT-2022-7372,Tobias Barreto,Cultura e Esporte,Concluída,153820.64,0.0,0,100.0
CT-2022-7373,Aracaju,Saúde,Paralisada,4095577.56,9642339.75,855,16.3
CT-2022-7374,Lagarto,Saúde,Concluída,1046380.73,0.0,0,100.0
CT-2022-7375,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,2675574.66,0.0,0,66.7
CT-2022-7376,Nossa Senhora do Socorro,Educação,Atrasada,1428172.25,156129.12,235,25.8
CT-2022-7377,São Cristóvão,Cultura e Esporte,Concluída,2441530.59,83101.21,0,100.0
CT-2022-7378,Itabaiana,Infraestrutura,Em Andamento,796656.71,0.0,0,16.3
CT-2022-7379,Barra dos Coqueiros,Segurança,Paralisada,3045560.25,1153095.73,247,60.0
CT-2022-7380,Tobias Barreto,Cultura e Esporte,Em Andamento,6564577.9,0.0,0,44.8
CT-2022-7381,Tobias Barreto,Saúde,Atrasada,2743222.05,814745.34,63,82.6
CT-2022-7382,Itabaiana,Educação,Em Andamento,1901036.85,0.0,0,36.5
CT-2022-7383,Lagarto,Saúde,Paralisada,2075144.09,1000120.54,310,14.0
CT-2022-7384,Aracaju,Cultura e Esporte,Concluída,1704963.92,0.0,0,100.0
CT-2022-7385,São Cristóvão,Cultura e Esporte,Em Andamento,955715.52,0.0,0,72.6
CT-2022-7386,Aracaju,Cultura e Esporte,Concluída,1583823.51,148638.72,0,100.0
CT-2022-7387,Tobias Barreto,Cultura e Esporte,Concluída,1792659.75,0.0,0,100.0
CT-2022-7388,Tobias Barreto,Infraestrutura,Atrasada,3652392.45,393437.91,256,41.0
CT-2022-7389,Aracaju,Cultura e Esporte,Em Andamento,1299978.82,0.0,0,73.2
CT-2022-7390,Aracaju,Infraestrutura,Em Andamento,1568212.33,0.0,0,29.1
CT-2022-7391,Estância,Saúde,Atrasada,3076495.7,825097.99,351,23.0
CT-2022-7392,Nossa Senhora do Socorro,Segurança,Concluída,4826450.95,0.0,0,100.0
CT-2022-7393,Aracaju,Saúde,Paralisada,5681676.59,19871068.22,1477,10.9
CT-2022-7394,São Cristóvão,Segurança,Atrasada,2884651.33,511754.66,82,83.8
CT-2022-7395,Aracaju,Cultura e Esporte,Em Andamento,1987929.57,0.0,0,21.2
CT-2022-7396,Nossa Senhora do Socorro,Cultura e Esporte,Concluída,3396892.17,0.0,0,100.0
CT-2022-7397,Nossa Senhora do Socorro,Segurança,Concluída,244116.31,0.0,0,100.0
CT-2022-7398,Tobias Barreto,Cultura e Esporte,Concluída,2618432.97,208498.64,0,100.0
CT-2022-7399,Aracaju,Educação,Concluída,1253844.41,0.0,0,100.0
CT-2022-7400,Aracaju,Saúde,Em Andamento,2345662.1,0.0,0,38.7
CT-2022-7401,Barra dos Coqueiros,Infraestrutura,Paralisada,1177978.85,418382.02,554,66.4
CT-2022-7402,Aracaju,Saúde,Paralisada,749406.64,1283548.48,1304,58.3
CT-2022-7403,Barra dos Coqueiros,Cultura e Esporte,Atrasada,984107.93,271205.37,290,58.1
CT-2022-7404,Nossa Senhora do Socorro,Cultura e Esporte,Atrasada,4228223.73,744927.06,249,69.6
CT-2022-7405,Aracaju,Educação,Paralisada,1561354.3,336978.55,890,65.8
CT-2022-7406,Nossa Senhora do Socorro,Cultura e Esporte,Paralisada,4021708.63,944653.9,417,45.2
CT-2022-7407,Lagarto,Segurança,Paralisada,4327654.17,2538634.28,857,11.0
CT-2022-7408,Aracaju,Educação,Em Andamento,209550.23,0.0,0,76.3
CT-2022-7409,Aracaju,Cultura e Esporte,Paralisada,8556096.15,1725638.02,290,46.4
CT-2022-7410,Aracaju,Infraestrutura,Concluída,466396.32,0.0,0,100.0
CT-2022-7411,Nossa Senhora do Socorro,Infraestrutura,Em Andamento,2063316.81,0.0,0,50.5
CT-2022-7412,Itabaiana,Segurança,Atrasada,9159231.22,2544883.33,331,27.5
CT-2022-7413,Aracaju,Educação,Paralisada,666827.95,131186.25,837,32.6
CT-2022-7414,Estância,Segurança,Atrasada,790124.98,141694.62,100,27.9
CT-2022-7415,Estância,Cultura e Esporte,Em Andamento,950097.35,0.0,0,31.4
CT-2022-7416,Nossa Senhora do Socorro,Saúde,Paralisada,5470634.42,6733723.73,671,39.8
CT-2022-7417,Aracaju,Cultura e Esporte,Concluída,5670926.65,0.0,0,100.0
CT-2022-7418,Barra dos Coqueiros,Saúde,Paralisada,7075171.81,18843021.39,1727,30.3
CT-2022-7419,Lagarto,Segurança,Em Andamento,2260975.07,0.0,0,61.8
CT-2022-7420,Aracaju,Cultura e Esporte,Concluída,7124435.97,496181.16,0,100.0
CT-2022-7421,Lagarto,Educação,Em Andamento,1090914.89,0.0,0,45.6
CT-2022-7422,Itabaiana,Segurança,Concluída,2976362.62,0.0,0,100.0
CT-2022-7423,Aracaju,Saúde,Concluída,1827532.51,0.0,0,100.0
CT-2022-7424,Aracaju,Saúde,Paralisada,1168383.31,1887030.37,1750,6.0
CT-2022-7425,Lagarto,Saúde,Concluída,4463357.02,364177.17,0,100.0
CT-2022-7426,Nossa Senhora do Socorro,Infraestrutura,Em Andamento,4140150.1,0.0,0,15.4
CT-2022-7427,Itabaiana,Infraestrutura,Concluída,4296489.88,0.0,0,100.0
CT-2022-7428,São Cristóvão,Segurança,Atrasada,2887052.44,894647.65,268,70.2
CT-2022-7429,Estância,Saúde,Concluída,1383328.99,201849.6,0,100.0
CT-2022-7430,Nossa Senhora do Socorro,Saúde,Paralisada,3492853.84,5229215.39,1601,11.8
CT-2022-7431,Aracaju,Infraestrutura,Em Andamento,823726.33,0.0,0,67.7
CT-2022-7432,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,1007110.81,0.0,0,58.7
CT-2022-7433,Nossa Senhora do Socorro,Saúde,Paralisada,9621285.58,25388565.78,1125,35.8
CT-2022-7434,Aracaju,Cultura e Esporte,Concluída,2505927.8,0.0,0,100.0
CT-2022-7435,Aracaju,Saúde,Paralisada,3927233.81,12759331.83,1729,5.2
CT-2022-7436,Nossa Senhora do Socorro,Educação,Paralisada,1973422.09,904226.02,395,15.0
CT-2022-7437,Tobias Barreto,Cultura e Esporte,Concluída,155093.21,22253.74,0,100.0
CT-2022-7438,Nossa Senhora do Socorro,Infraestrutura,Atrasada,2293281.6,706669.46,64,38.2
CT-2022-7439,Aracaju,Educação,Concluída,2476609.61,353805.72,0,100.0
CT-2022-7440,Aracaju,Cultura e Esporte,Paralisada,456032.59,133106.11,413,32.1
CT-2022-7441,Nossa Senhora do Socorro,Educação,Atrasada,863939.76,112927.98,224,41.1
CT-2022-7442,Aracaju,Infraestrutura,Paralisada,551690.08,95856.42,637,29.3
CT-2022-7443,Lagarto,Infraestrutura,Em Andamento,6571154.45,0.0,0,8.9
CT-2022-7444,Estância,Educação,Concluída,241952.42,0.0,0,100.0
CT-2022-7445,Estância,Educação,Atrasada,4428693.28,562440.83,246,39.2
CT-2022-7446,Itabaiana,Infraestrutura,Paralisada,1842137.31,852137.03,132,30.9
CT-2022-7447,Itabaiana,Educação,Concluída,157758.17,0.0,0,100.0
CT-2022-7448,São Cristóvão,Saúde,Em Andamento,1938367.53,0.0,0,61.1
CT-2022-7449,Nossa Senhora do Socorro,Segurança,Em Andamento,11540543.2,0.0,0,38.5
CT-2022-7450,Estância,Cultura e Esporte,Paralisada,1943183.62,520887.56,130,31.3
CT-2022-7451,Tobias Barreto,Infraestrutura,Em Andamento,1105943.41,0.0,0,24.6
CT-2022-7452,Aracaju,Segurança,Atrasada,7729300.78,2892347.76,224,70.9
CT-2022-7453,Nossa Senhora do Socorro,Saúde,Em Andamento,401672.82,0.0,0,70.8
CT-2022-7454,Lagarto,Infraestrutura,Em Andamento,4392020.04,0.0,0,67.7
CT-2022-7455,Nossa Senhora do Socorro,Segurança,Em Andamento,1001189.71,0.0,0,22.7
CT-2022-7456,Estância,Segurança,Concluída,3843498.79,0.0,0,100.0
CT-2022-7457,Estância,Saúde,Concluída,598042.67,0.0,0,100.0
CT-2022-7458,Lagarto,Cultura e Esporte,Em Andamento,298060.66,0.0,0,69.7
CT-2022-7459,Aracaju,Educação,Concluída,3572905.98,0.0,0,100.0
CT-2022-7460,Itabaiana,Educação,Em Andamento,1571783.18,0.0,0,45.5
CT-2022-7461,Aracaju,Infraestrutura,Concluída,13787831.46,674522.82,0,100.0
CT-2022-7462,Tobias Barreto,Infraestrutura,Concluída,2622691.57,0.0,0,100.0
CT-2022-7463,Nossa Senhora do Socorro,Cultura e Esporte,Atrasada,318021.18,84102.11,249,32.3
CT-2022-7464,Aracaju,Saúde,Paralisada,606547.41,775225.46,1235,70.9
CT-2022-7465,Aracaju,Educação,Em Andamento,7020517.61,0.0,0,11.1
CT-2022-7466,Estância,Educação,Em Andamento,370075.45,0.0,0,24.0
CT-2022-7467,Aracaju,Educação,Concluída,2473798.79,0.0,0,100.0
CT-2022-7468,São Cristóvão,Saúde,Paralisada,202599.5,253123.86,915,38.2
CT-2022-7469,Lagarto,Segurança,Concluída,3947720.62,306542.14,0,100.0
CT-2022-7470,Aracaju,Saúde,Concluída,603557.09,0.0,0,100.0
CT-2022-7471,Lagarto,Infraestrutura,Concluída,745025.09,0.0,0,100.0
CT-2022-7472,Aracaju,Saúde,Em Andamento,1146716.75,0.0,0,50.6
CT-2022-7473,Barra dos Coqueiros,Educação,Em Andamento,158959.43,0.0,0,49.3
CT-2022-7474,Lagarto,Saúde,Concluída,2378932.64,281960.17,0,100.0
CT-2022-7475,Aracaju,Educação,Paralisada,10751585.82,4706549.44,421,8.4
CT-2022-7476,Aracaju,Educação,Paralisada,3711808.63,1074549.95,325,7.9
CT-2022-7477,Aracaju,Segurança,Paralisada,9293950.85,1356893.73,390,30.3
CT-2022-7478,Estância,Educação,Em Andamento,569254.75,0.0,0,65.1
CT-2022-7479,Nossa Senhora do Socorro,Cultura e Esporte,Atrasada,977433.6,329359.36,347,62.5
CT-2022-7480,Nossa Senhora do Socorro,Cultura e Esporte,Paralisada,1430874.02,562636.94,688,18.8
CT-2022-7481,Nossa Senhora do Socorro,Saúde,Paralisada,4220844.48,13125877.77,1428,54.2
CT-2022-7482,Nossa Senhora do Socorro,Educação,Em Andamento,16685109.19,0.0,0,18.0
CT-2022-7483,Aracaju,Infraestrutura,Concluída,5972503.11,0.0,0,100.0
CT-2022-7484,Lagarto,Cultura e Esporte,Concluída,2796322.37,385354.39,0,100.0
CT-2022-7485,Itabaiana,Cultura e Esporte,Concluída,2786635.47,0.0,0,100.0
CT-2022-7486,Tobias Barreto,Educação,Em Andamento,4562620.48,0.0,0,38.7
CT-2022-7487,Estância,Cultura e Esporte,Atrasada,776566.24,132142.78,287,91.3
CT-2022-7488,Nossa Senhora do Socorro,Segurança,Paralisada,5341613.26,2779812.42,222,29.6
CT-2022-7489,São Cristóvão,Infraestrutura,Concluída,4174082.62,0.0,0,100.0
CT-2022-7490,Aracaju,Infraestrutura,Concluída,362370.44,0.0,0,100.0
CT-2022-7491,Nossa Senhora do Socorro,Educação,Atrasada,277385.62,41291.44,179,41.6
CT-2022-7492,Lagarto,Segurança,Concluída,653188.17,0.0,0,100.0
CT-2022-7493,Itabaiana,Educação,Em Andamento,3328498.31,0.0,0,24.4
CT-2022-7494,Aracaju,Cultura e Esporte,Concluída,9381514.35,0.0,0,100.0
CT-2022-7495,Aracaju,Educação,Concluída,505023.11,60456.63,0,100.0
CT-2022-7496,Aracaju,Segurança,Paralisada,2966370.97,450105.6,774,64.4
CT-2022-7497,Aracaju,Cultura e Esporte,Concluída,2859956.59,374728.85,0,100.0
CT-2022-7498,Estância,Cultura e Esporte,Concluída,708989.43,88954.4,0,100.0
CT-2022-7499,Lagarto,Infraestrutura,Concluída,1065995.37,0.0,0,100.0
CT-2022-7500,Itabaiana,Segurança,Concluída,2474845.0,0.0,0,100.0
CT-2022-7501,Aracaju,Cultura e Esporte,Em Andamento,1377007.63,0.0,0,55.3
CT-2022-7502,Lagarto,Cultura e Esporte,Em Andamento,666525.78,0.0,0,31.6
CT-2022-7503,Nossa Senhora do Socorro,Cultura e Esporte,Em Andamento,1834498.43,0.0,0,10.9
CT-2022-7504,Aracaju,Segurança,Em Andamento,431910.97,0.0,0,78.3
CT-2022-7505,Estância,Segurança,Em Andamento,2754849.93,0.0,0,70.2
CT-2022-7506,Barra dos Coqueiros,Educação,Paralisada,617766.36,356862.58,270,41.1
CT-2022-7507,Lagarto,Cultura e Esporte,Concluída,4065133.4,0.0,0,100.0
CT-2022-7508,Aracaju,Infraestrutura,Em Andamento,2526196.7,0.0,0,39.4
CT-2022-7509,Barra dos Coqueiros,Saúde,Paralisada,395802.74,1280270.08,1418,54.9
CT-2022-7510,Aracaju,Segurança,Concluída,906135.48,34562.62,0,100.0
CT-2022-7511,Aracaju,Infraestrutura,Concluída,1832175.32,0.0,0,100.0
CT-2022-7512,Barra dos Coqueiros,Infraestrutura,Concluída,1654979.69,179219.85,0,100.0
CT-2022-7513,Aracaju,Saúde,Paralisada,5389087.38,10924519.77,1349,47.9
CT-2022-7514,Itabaiana,Segurança,Concluída,3114613.23,448655.35,0,100.0
CT-2022-7515,Aracaju,Segurança,Concluída,6684349.95,294735.0,0,100.0
CT-2022-7516,Nossa Senhora do Socorro,Educação,Concluída,2554389.16,0.0,0,100.0
CT-2022-7517,São Cristóvão,Segurança,Concluída,1283453.45,115858.12,0,100.0
CT-2022-7518,Estância,Infraestrutura,Concluída,246934.53,0.0,0,100.0
CT-2022-7519,Aracaju,Educação,Concluída,861684.24,0.0,0,100.0
CT-2022-7520,Itabaiana,Cultura e Esporte,Em Andamento,1042551.6,0.0,0,20.0
CT-2022-7521,Aracaju,Segurança,Em Andamento,436588.34,0.0,0,33.4
CT-2022-7522,São Cristóvão,Educação,Concluída,2415315.4,131540.77,0,100.0
CT-2022-7523,Aracaju,Saúde,Concluída,3197079.84,263064.26,0,100.0
CT-2022-7524,Barra dos Coqueiros,Cultura e Esporte,Em Andamento,305220.7,0.0,0,34.3
CT-2022-7525,Aracaju,Saúde,Em Andamento,1420336.25,0.0,0,8.6
CT-2022-7526,Aracaju,Saúde,Concluída,233379.05,15341.91,0,100.0
CT-2022-7527,Nossa Senhora do Socorro,Infraestrutura,Em Andamento,4064208.48,0.0,0,75.9
CT-2022-7528,Lagarto,Segurança,Em Andamento,2224343.84,0.0,0,10.6
CT-2022-7529,Aracaju,Infraestrutura,Atrasada,3683354.35,748637.99,155,31.5
CT-2022-7530,Aracaju,Infraestrutura,Em Andamento,3044861.48,0.0,0,31.2
CT-2022-7531,Aracaju,Educação,Concluída,5926077.99,0.0,0,100.0
CT-2022-7532,Aracaju,Educação,Atrasada,6458209.36,2086164.35,211,33.8
CT-2022-7533,Aracaju,Cultura e Esporte,Concluída,2609140.31,0.0,0,100.0
CT-2022-7534,Itabaiana,Infraestrutura,Em Andamento,2010660.99,0.0,0,32.3
CT-2022-7535,Nossa Senhora do Socorro,Segurança,Concluída,14314254.45,0.0,0,100.0
CT-2022-7536,Itabaiana,Saúde,Em Andamento,793314.06,0.0,0,48.2
CT-2022-7537,Aracaju,Infraestrutura,Concluída,3209994.44,0.0,0,100.0
CT-2022-7538,Tobias Barreto,Educação,Concluída,3052972.38,0.0,0,100.0
CT-2022-7539,Estância,Cultura e Esporte,Concluída,9583188.55,567177.6,0,100.0
CT-2022-7540,Estância,Saúde,Em Andamento,447090.2,0.0,0,23.2
CT-2022-7541,São Cristóvão,Saúde,Em Andamento,9002235.94,0.0,0,19.6
CT-2022-7542,Aracaju,Educação,Concluída,4483404.21,0.0,0,100.0
CT-2022-7543,Tobias Barreto,Cultura e Esporte,Em Andamento,564674.79,0.0,0,78.2
CT-2022-7544,Estância,Infraestrutura,Atrasada,801820.76,193252.37,340,41.9
CT-2022-7545,Estância,Infraestrutura,Concluída,1116520.15,0.0,0,100.0
CT-2022-7546,Itabaiana,Infraestrutura,Concluída,3541255.65,0.0,0,100.0
CT-2022-7547,Aracaju,Saúde,Paralisada,4291096.11,10648293.02,1464,17.2
CT-2022-7548,Itabaiana,Segurança,Atrasada,4157772.9,550452.32,341,45.4
CT-2022-7549,Nossa Senhora do Socorro,Saúde,Paralisada,3321384.58,10224344.06,1318,66.7
CT-2022-7550,Lagarto,Cultura e Esporte,Atrasada,581947.73,105977.46,85,76.8
CT-2022-7551,Tobias Barreto,Educação,Concluída,281616.15,38933.18,0,100.0
CT-2022-7552,Itabaiana,Segurança,Concluída,1124294.82,0.0,0,100.0
CT-2022-7553,Aracaju,Saúde,Em Andamento,2903241.53,0.0,0,42.1
CT-2022-7554,Lagarto,Educação,Atrasada,1456940.84,333463.02,83,40.3
CT-2022-7555,Estância,Educação,Em Andamento,5837754.91,0.0,0,60.0
CT-2022-7556,Nossa Senhora do Socorro,Segurança,Paralisada,5313076.82,2256069.86,630,9.9
CT-2022-7557,Aracaju,Saúde,Paralisada,887443.44,2361402.85,1765,32.9
CT-2022-7558,Aracaju,Saúde,Paralisada,3378353.68,5213219.94,1273,53.5
CT-2022-7559,Lagarto,Educação,Em Andamento,5471051.6,0.0,0,9.1
CT-2022-7560,São Cristóvão,Segurança,Em Andamento,7058600.87,0.0,0,53.4
CT-2022-7561,Estância,Infraestrutura,Paralisada,1822983.77,1009937.12,576,63.5
CT-2022-7562,Itabaiana,Saúde,Em Andamento,7285764.99,0.0,0,74.5
CT-2022-7563,Aracaju,Saúde,Paralisada,4199956.41,10220731.05,1124,67.7
CT-2022-7564,Lagarto,Cultura e Esporte,Concluída,1205409.23,63981.49,0,100.0
CT-2022-7565,Aracaju,Educação,Concluída,1403153.72,102416.46,0,100.0
CT-2022-7566,Lagarto,Cultura e Esporte,Concluída,598649.47,77631.54,0,100.0
CT-2022-7567,Aracaju,Segurança,Atrasada,1579969.79,417810.75,111,70.9
CT-2022-7568,Aracaju,Educação,Paralisada,1508245.72,471448.0,884,52.3
CT-2022-7569,Nossa Senhora do Socorro,Infraestrutura,Em Andamento,3086979.4,0.0,0,5.2
CT-2022-7570,Estância,Segurança,Concluída,1249437.93,0.0,0,100.0
CT-2022-7571,Aracaju,Educação,Atrasada,1788965.81,205574.59,162,40.5
CT-2022-7572,Estância,Educação,Em Andamento,573070.98,0.0,0,46.7
CT-2022-7573,São Cristóvão,Cultura e Esporte,Concluída,4092573.4,69100.82,0,100.0
CT-2022-7574,Nossa Senhora do Socorro,Infraestrutura,Paralisada,274732.5,102882.33,241,56.2
CT-2022-7575,Barra dos Coqueiros,Infraestrutura,Atrasada,4291307.11,553953.58,389,50.6
CT-2022-7576,Aracaju,Segurança,Concluída,738338.36,51810.31,0,100.0
CT-2022-7577,Tobias Barreto,Saúde,Atrasada,12043170.12,3246874.73,109,51.6
CT-2022-7578,Aracaju,Cultura e Esporte,Concluída,13633806.42,1996492.37,0,100.0
CT-2022-7579,Aracaju,Cultura e Esporte,Atrasada,15461740.03,3702304.01,139,58.0
CT-2022-7580,Itabaiana,Saúde,Concluída,189370.14,23664.03,0,100.0
CT-2022-7581,Aracaju,Cultura e Esporte,Atrasada,883682.25,120424.01,83,37.2
CT-2022-7582,Aracaju,Saúde,Paralisada,2569256.62,6470210.88,1550,64.1
CT-2022-7583,Itabaiana,Segurança,Concluída,4122917.62,0.0,0,100.0
CT-2022-7584,Aracaju,Educação,Em Andamento,5223842.4,0.0,0,39.3
CT-2022-7585,Itabaiana,Educação,Concluída,586555.02,0.0,0,100.0
CT-2022-7586,São Cristóvão,Infraestrutura,Em Andamento,5958653.13,0.0,0,61.9
CT-2022-7587,São Cristóvão,Cultura e Esporte,Em Andamento,3751618.92,0.0,0,30.1
CT-2022-7588,Aracaju,Cultura e Esporte,Concluída,1176821.76,152854.93,0,100.0
